symbol,entry_time,exit_time,side,entry_price,exit_price,equity_before,equity_after,risk_amount_usd,position_size,intended_risk_pct,gross_pnl_usd,spread_cost_usd,slippage_cost_usd,commission_cost_usd,pnl,r_multiple,exit_reason
EURUSD,2023-12-25 13:30:00,2023-12-25 14:00:00,-1,1.1013040402178549,1.1011337302777036,188090.0561283922,188737.11850760484,940.4502806419611,92.03,0.005,1567.3623792126466,184.06,92.03,644.21,647.0623792126465,0.6880586857195212,target
EURUSD,2023-12-25 13:45:00,2023-12-25 15:00:00,-1,1.1012254416988259,1.10104584252756,188737.11850760484,189434.16845038004,943.6855925380243,87.57,0.005,1572.7499427751807,175.14,87.57,612.99,697.0499427751806,0.7386742628496328,target
EURUSD,2023-12-25 14:15:00,2023-12-25 16:00:00,-1,1.101160816893591,1.1009842011604476,189434.16845038004,190118.95987321498,947.1708422519002,89.38,0.005,1578.5914228349486,178.76,89.38,625.66,684.7914228349487,0.7229983778887273,target
EURUSD,2023-12-25 16:15:00,2023-12-25 16:45:00,-1,1.1009746352261118,1.1008245481918508,190118.95987321498,190619.830215825,950.5947993660749,100.0,0.005,1500.870342610039,200.0,100.0,700.0,500.87034261003896,0.5561998799293604,target
EURUSD,2024-01-08 13:15:00,2024-01-08 14:15:00,-1,1.0997810278477784,1.0996054891083173,100000.0,100358.58239622174,500.0,47.47,0.005,833.2823962217399,94.94,47.47,332.28999999999996,358.58239622173994,0.7172086314861924,target
EURUSD,2024-01-08 13:30:00,2024-01-08 14:30:00,-1,1.0997453783730065,1.0995722613929204,100358.58239622174,100711.73741003731,501.7929119811087,48.3,0.005,836.1550138155782,96.6,48.3,338.09999999999997,353.15501381557823,0.7039265207619761,target
EURUSD,2024-01-08 14:00:00,2024-01-08 14:45:00,-1,1.099709022964278,1.099538868609242,100711.73741003731,101057.73868907531,503.55868705018656,49.32,0.005,839.2012790379937,98.64,49.32,345.24,346.00127903799364,0.6871638697419651,target
EURUSD,2024-01-08 15:30:00,2024-01-22 07:30:00,-1,1.0994778151932771,1.099323114777769,101057.73868907531,101355.47305068669,505.28869344537657,54.43,0.005,842.0343616113859,108.86,54.43,381.01,297.7343616113859,0.589315541790479,target
EURUSD,2024-01-08 15:45:00,2024-01-22 08:00:00,-1,1.0994269749339367,1.0992613018660347,101355.47305068669,101690.27435085134,506.77736525343346,50.98,0.005,844.6013001646517,101.96,50.98,356.85999999999996,334.8013001646517,0.6606693203441724,target
EURUSD,2024-01-22 08:00:00,2024-01-22 10:15:00,-1,1.0992801559620082,1.0991358555646742,101690.27435085134,101950.40628399682,508.4513717542567,58.72,0.005,847.3319331454867,117.44,58.72,411.03999999999996,260.13193314548676,0.5116686919841144,target
EURUSD,2024-01-22 15:30:00,2024-01-22 16:30:00,1,1.0993577863204838,1.0995259881902952,101950.40628399682,102294.82572654479,509.7520314199841,50.5,0.005,849.4194425479717,101.0,50.5,353.5,344.4194425479717,0.6757938133888374,target
EURUSD,2024-01-22 16:15:00,2024-01-22 16:45:00,1,1.0994080615143138,1.0995679039152715,102294.82572654479,102613.96525085208,511.474128632724,53.33,0.005,852.4395243072919,106.66,53.33,373.31,319.13952430729194,0.6239729529324187,target
EURUSD,2024-01-22 16:30:00,2024-02-05 07:00:00,1,1.0994712204048487,1.0996352714743383,102613.96525085208,102947.79942503177,513.0698262542604,52.12,0.005,855.0341741796865,104.24,52.12,364.84,333.83417417968656,0.650722868279532,target
EURUSD,2024-01-22 16:45:00,2024-02-05 07:15:00,1,1.0995196289836044,1.0996794263620395,102947.79942503177,103268.79175247127,514.7389971251589,53.68,0.005,857.7923274394994,107.36,53.68,375.76,320.9923274394995,0.6236791765159485,target
EURUSD,2024-02-05 07:00:00,2024-02-05 08:30:00,1,1.0995908727190011,1.0997566408497959,103268.79175247127,103610.19411942665,516.3439587623564,51.91,0.005,860.5023669553862,103.82,51.91,363.37,341.4023669553861,0.6612462286874783,target
EURUSD,2024-02-05 07:15:00,2024-02-05 08:30:00,1,1.099646517899374,1.0998116940764147,103610.19411942665,103950.86999681842,518.0509705971333,52.27,0.005,863.3758773917626,104.54,52.27,365.89000000000004,340.6758773917626,0.6576430310990983,target
EURUSD,2024-02-05 08:45:00,2024-02-05 10:30:00,1,1.0997608126242948,1.0999323123147073,103950.86999681842,104312.01493309208,519.7543499840921,50.51,0.005,866.2449362736604,101.02,50.51,353.57,361.1449362736604,0.6948476140149066,target
EURUSD,2024-02-05 10:45:00,2024-02-05 11:45:00,1,1.099953546027252,1.1001152206422888,104312.01493309208,104643.57766352991,521.5600746654604,53.76,0.005,869.1627304378358,107.52,53.76,376.32,331.56273043783574,0.6357895148718063,target
EURUSD,2024-02-05 11:45:00,2024-02-05 12:15:00,1,1.1000521292608318,1.1002226765023293,104643.57766352991,105004.2857093064,523.2178883176496,51.13,0.005,872.0080457764825,102.26,51.13,357.91,360.70804577648244,0.6894203318492038,target
EURUSD,2024-02-05 12:00:00,2024-02-05 12:45:00,1,1.1001490817596284,1.1003238129630877,105004.2857093064,105378.46484502677,525.021428546532,50.07,0.005,874.8791357203796,100.14,50.07,350.49,374.1791357203796,0.7128206256219909,target
EURUSD,2024-02-05 13:30:00,2024-02-05 14:15:00,1,1.1004485076113977,1.1006325223241158,105378.46484502677,105779.38305411763,526.8923242251338,47.72,0.005,878.1182090908537,95.44,47.72,334.03999999999996,400.9182090908538,0.7609419873469676,target
EURUSD,2024-02-05 14:15:00,2024-02-05 15:00:00,1,1.1005850994258637,1.100788232422072,105779.38305411763,106226.8771246651,528.8969152705881,43.39,0.005,881.3940705474744,86.78,43.39,303.73,447.49407054747434,0.8461861451475298,target
EURUSD,2024-02-05 14:30:00,2024-02-05 15:15:00,1,1.1006402151860608,1.1008599204151486,106226.8771246651,106709.1694926597,531.1343856233256,40.29,0.005,885.192367994598,80.58,40.29,282.03,482.29236799459807,0.908074495881835,target
EURUSD,2024-02-05 15:00:00,2024-02-05 16:45:00,1,1.1007167294725952,1.1009260694535055,106709.1694926597,107173.5363915854,533.5458474632985,42.47,0.005,889.0668989256916,84.94,42.47,297.28999999999996,464.36689892569166,0.8705136053078126,target
EURUSD,2024-02-05 15:15:00,2024-02-19 07:00:00,1,1.1007741636624422,1.1009785489368653,107173.5363915854,107629.59565554003,535.867681957927,43.69,0.005,892.9592639546308,87.38,43.69,305.83,456.05926395463086,0.8512132679958537,target
EURUSD,2024-02-05 15:30:00,2024-02-19 07:00:00,1,1.1008129002040037,1.1010199702192482,107629.59565554003,108093.31589156421,538.1479782777002,43.31,0.005,896.8202360241862,86.62,43.31,303.17,463.7202360241862,0.8617859287683012,target
EURUSD,2024-02-19 07:00:00,2024-02-19 08:00:00,1,1.1009367268893389,1.1011143516857012,108093.31589156421,108486.95123391743,540.4665794578211,50.71,0.005,900.735342353207,101.42,50.71,354.97,393.63534235320697,0.7283592339216738,target
EURUSD,2024-02-19 07:15:00,2024-02-19 08:15:00,1,1.100980576155691,1.1011690896451216,108486.95123391743,108911.3734157372,542.4347561695871,47.95,0.005,903.9221818197674,95.9,47.95,335.65000000000003,424.42218181976733,0.7825566373528194,target
EURUSD,2024-02-19 08:00:00,2024-02-19 08:30:00,1,1.101085732586087,1.1012433843366694,108911.3734157372,109243.21689208923,544.556867078686,57.56,0.005,907.443476352035,115.12,57.56,402.92,331.84347635203494,0.6094841992917968,target
EURUSD,2024-02-19 08:15:00,2024-02-19 09:15:00,1,1.1011405846881814,1.101303022705635,109243.21689208923,109593.1195418994,546.2160844604462,56.04,0.005,910.3026498101796,112.08,56.04,392.28,349.9026498101796,0.6406342804105551,target
EURUSD,2024-02-19 08:30:00,2024-02-19 09:45:00,1,1.1011870070902747,1.101361083830941,109593.1195418994,109981.7261234341,547.965597709497,52.46,0.005,913.2065815346886,104.92,52.46,367.22,388.60658153468853,0.7092345247911136,target
EURUSD,2024-02-19 09:30:00,2024-02-19 10:30:00,1,1.1013177808254582,1.1014816719166416,109981.7261234341,110339.00510533179,549.9086306171705,55.92,0.005,916.4789818976917,111.84,55.92,391.44,357.27898189769166,0.6497311794278443,target
EURUSD,2024-02-19 10:15:00,2024-02-19 10:45:00,1,1.101406033516883,1.1015831477331033,110339.00510533179,110739.30500173164,551.6950255266589,51.91,0.005,919.3998963998532,103.82,51.91,363.37,400.2998963998532,0.7256543062627003,target
EURUSD,2024-02-19 10:45:00,2024-02-19 11:15:00,1,1.101501640978556,1.1016738200506686,110739.30500173164,111126.1126491827,553.6965250086582,53.59,0.005,922.7076474510627,107.18,53.59,375.13,386.80764745106273,0.698682203620629,target
EURUSD,2024-02-19 11:00:00,2024-02-19 11:45:00,1,1.101580049562483,1.1017592476715028,111126.1126491827,111535.32927848793,555.6305632459135,51.67,0.005,925.9166293052277,103.34,51.67,361.69,409.2166293052277,0.7365973284449616,target
EURUSD,2024-02-19 11:30:00,2024-02-19 12:30:00,1,1.1016469427106366,1.1018368712778033,111535.32927848793,111975.34975763463,557.6766463924397,48.93,0.005,929.320479146704,97.86,48.93,342.51,440.020479146704,0.789143768699709,target
EURUSD,2024-02-19 11:45:00,2024-02-19 13:30:00,1,1.101730638260226,1.1019293582002359,111975.34975763463,112438.83987598041,559.8767487881731,46.95,0.005,932.990118345779,93.9,46.95,328.65000000000003,463.49011834577897,0.827965393616935,target
EURUSD,2024-02-19 12:00:00,2024-02-19 13:45:00,1,1.1017612705871895,1.1019527852418842,112438.83987598041,112886.52956674685,562.1941993799021,48.92,0.005,936.8896907664289,97.84,48.92,342.44,447.6896907664289,0.7964112445291796,target
EURUSD,2024-02-19 13:15:00,2024-03-04 07:15:00,1,1.1018834521722471,1.1020667677534368,112886.52956674685,113314.02181383104,564.4326478337342,51.31,0.005,940.5922470841925,102.62,51.31,359.17,427.4922470841925,0.757487721892914,target
EURUSD,2024-03-04 16:15:00,2024-03-04 16:45:00,-1,1.1016573739499314,1.1015047475363868,113314.02181383104,113639.56880801746,566.5701090691553,61.86,0.005,944.1469941864069,123.72,61.86,433.02,325.546994186407,0.5746756881986933,target
EURUSD,2024-03-18 07:00:00,2024-03-18 08:45:00,-1,1.1014887322774525,1.1013184191016756,113639.56880801746,114030.51006533686,568.1978440400873,55.6,0.005,946.9412573194003,111.2,55.6,389.2,390.9412573194003,0.6880772774052112,target
EURUSD,2024-03-18 10:00:00,2024-03-18 10:45:00,-1,1.1011857235018887,1.1010064133580482,114030.51006533686,114450.77451754788,570.1525503266843,52.99,0.005,950.1644522110145,105.98,52.99,370.93,420.2644522110145,0.7371784453266907,target
EURUSD,2024-03-18 11:00:00,2024-03-18 13:15:00,-1,1.101026536609146,1.1008467969030353,114450.77451754788,114873.87339817145,572.2538725877394,53.06,0.005,953.6988806235734,106.12,53.06,371.42,423.09888062357334,0.7393998413616671,target
EURUSD,2024-03-18 14:00:00,2024-03-18 14:30:00,-1,1.1007720395235165,1.1006303630890546,114873.87339817145,115155.43938939636,574.3693669908572,67.56,0.005,957.1659912249064,135.12,67.56,472.92,281.5659912249064,0.49027718947783233,target
EURUSD,2024-03-18 14:15:00,2024-03-18 15:00:00,-1,1.1007309404916543,1.1005843895171252,115155.43938939636,115460.25517061284,575.7771969469818,65.48,0.005,959.6157812164919,130.96,65.48,458.36,304.8157812164919,0.5294059476423663,target
EURUSD,2024-03-18 14:30:00,2024-03-18 15:30:00,-1,1.1006737966723097,1.1005328253834243,115460.25517061284,115739.88421725536,577.3012758530642,68.25,0.005,962.1290466425125,136.5,68.25,477.75,279.62904664251255,0.4843928293158418,target
EURUSD,2024-03-18 15:45:00,2024-03-18 16:15:00,-1,1.1005151602744856,1.1003488634003786,115739.88421725536,116124.33979020164,578.6994210862767,57.99,0.005,964.3555729462826,115.98,57.99,405.93,384.4555729462826,0.6644429774855732,target
EURUSD,2024-03-18 16:00:00,2024-04-01 07:15:00,-1,1.1004443144541807,1.1002665836132255,116124.33979020164,116547.50648836166,580.6216989510083,54.44,0.005,967.5666981600077,108.88,54.44,381.08,423.16669816000774,0.7289190828989789,target
EURUSD,2024-03-18 16:30:00,2024-04-01 07:45:00,-1,1.1003604619266067,1.1001778730053347,116547.50648836166,116986.79696060794,582.7375324418083,53.19,0.005,971.1904722462876,106.38,53.19,372.33,439.29047224628766,0.7538694087303409,target
EURUSD,2024-04-01 07:45:00,2024-04-01 08:45:00,-1,1.100217168089746,1.1000406489275205,116986.79696060794,117409.33577441653,584.9339848030397,55.22,0.005,974.7388138085809,110.44,55.22,386.53999999999996,422.5388138085809,0.7224821114861516,target
EURUSD,2024-04-01 09:00:00,2024-04-01 10:45:00,-1,1.10000265352668,1.0998086180341264,117409.33577441653,117883.46272787172,587.0466788720827,50.42,0.005,978.3269534552024,100.84,50.42,352.94,474.12695345520245,0.8077172833688927,target
EURUSD,2024-04-01 09:15:00,2024-04-01 11:15:00,-1,1.099950063254443,1.0997618205418243,117883.46272787172,118343.91320231634,589.4173136393587,52.18,0.005,982.2504744446214,104.36,52.18,365.26,460.4504744446215,0.7812848935925548,target
EURUSD,2024-04-01 11:00:00,2024-04-01 12:30:00,-1,1.099800470336086,1.0996206396447497,118343.91320231634,118781.70471360469,591.7195660115817,54.84,0.005,986.1915112883431,109.68,54.84,383.88,437.79151128834314,0.7398689914304782,target
EURUSD,2024-04-01 13:15:00,2024-04-01 13:30:00,-1,1.0995805000906467,1.0996676874307183,119200.97741535478,117921.55194596521,596.0048870767739,68.35,0.005,-595.9254693895643,136.7,68.35,478.44999999999993,-1279.4254693895641,-2.146955508882918,stop
EURUSD,2024-04-01 11:30:00,2024-04-01 13:45:00,-1,1.0997163117053637,1.0995428195578176,118781.70471360469,119200.97741535478,593.9085235680235,57.05,0.005,989.7727017500912,114.1,57.05,399.34999999999997,419.2727017500912,0.706008394669375,target
EURUSD,2024-04-01 14:00:00,2024-04-01 16:00:00,-1,1.0995481924815944,1.0994000145043872,117921.55194596521,118241.02011282636,589.6077597298261,66.31,0.005,982.5681668611497,132.62,66.31,464.17,319.4681668611497,0.5418931354854537,target
EURUSD,2024-04-15 11:45:00,2024-04-15 12:30:00,1,1.099552180207581,1.0996913939085908,118241.02011282636,118518.53547487334,591.2051005641318,70.77,0.005,985.2153620469785,141.54,70.77,495.39,277.51536204697845,0.46946649557960307,target
EURUSD,2024-04-15 13:15:00,2024-04-15 14:30:00,1,1.099735028145668,1.099901526728875,118518.53547487334,118912.93857187437,592.5926773743666,59.31,0.005,987.5030970010322,118.62,59.31,415.17,394.40309700103217,0.6656571478090438,target
EURUSD,2024-04-15 14:45:00,2024-04-15 16:30:00,1,1.099914370607448,1.1000950880029574,118912.93857187437,119355.51205145303,594.5646928593719,54.83,0.005,990.8734795786485,109.66,54.83,383.81,442.5734795786485,0.7444163974168236,target
EURUSD,2024-04-15 15:00:00,2024-04-29 07:00:00,1,1.099967711989289,1.1001594110938626,119355.51205145303,119831.24700598096,596.7775602572651,51.88,0.005,994.5349545279258,103.76,51.88,363.16,475.73495452792577,0.7972485906804921,target
EURUSD,2024-04-29 07:15:00,2024-04-29 08:30:00,1,1.100144929341506,1.1003149424568133,119831.24700598096,120242.43403218067,599.1562350299048,58.73,0.005,998.4870261997031,117.46,58.73,411.10999999999996,411.18702619970315,0.6863501401120615,target
EURUSD,2024-04-29 07:30:00,2024-04-29 09:00:00,1,1.1002387859531775,1.1004121502250384,120242.43403218067,120666.40615926468,601.2121701609034,57.79,0.005,1001.8721270840043,115.58,57.79,404.53,423.97212708400434,0.7052998009472793,target
EURUSD,2024-04-29 08:45:00,2024-04-29 09:15:00,1,1.1003500662028989,1.1005140486985099,120666.40615926468,121058.74682235136,603.3320307963234,61.32,0.005,1005.5406630866744,122.64,61.32,429.24,392.34066308667434,0.6502980228942601,target
EURUSD,2024-04-29 09:15:00,2024-04-29 10:00:00,1,1.1004326750444307,1.100609353542877,121058.74682235136,121496.5043699811,605.2937341117567,57.09,0.005,1008.6575476297551,114.18,57.09,399.63,437.7575476297551,0.723333617471105,target
EURUSD,2024-04-29 09:30:00,2024-04-29 10:30:00,1,1.1004933922406308,1.1006733219741722,121496.5043699811,121946.26898061867,607.4825218499055,56.27,0.005,1012.4646106375557,112.54,56.27,393.89000000000004,449.7646106375556,0.7403791466092756,target
EURUSD,2024-04-29 10:15:00,2024-04-29 11:00:00,1,1.1006291103256813,1.1008055199064677,121946.26898061867,122386.38816594805,609.7313449030934,57.6,0.005,1016.1191853293872,115.2,57.6,403.2,440.11918532938716,0.721895606478754,target
EURUSD,2024-04-29 10:30:00,2024-04-29 11:15:00,1,1.1006608607446722,1.1008390489887532,122386.38816594805,122833.85948682363,611.9319408297403,57.23,0.005,1019.7713208755698,114.46,57.23,400.60999999999996,447.47132087556986,0.731326248861646,target
EURUSD,2024-04-29 10:45:00,2024-04-29 11:15:00,1,1.1006922781910184,1.1008635828439879,122833.85948682363,123259.90478831602,614.1692974341181,59.75,0.005,1023.5453014924012,119.5,59.75,418.25,426.0453014924012,0.6937411577699544,target
EURUSD,2024-04-29 11:45:00,2024-04-29 12:15:00,1,1.100885710969689,1.101069965610783,123259.90478831602,123729.5401577737,616.2995239415801,55.74,0.005,1027.0353694576802,111.48,55.74,390.18,469.6353694576802,0.7621213826125856,target
EURUSD,2024-04-29 12:00:00,2024-04-29 12:45:00,1,1.1009623970656481,1.101157095109336,123729.5401577737,124230.96629910044,618.6477007888685,52.95,0.005,1030.9261413267357,105.9,52.95,370.65000000000003,501.42614132673566,0.8106402602900066,target
EURUSD,2024-04-29 13:30:00,2024-04-29 14:30:00,1,1.1012195474953337,1.1014149046765689,124230.96629910044,124736.26400246577,621.1548314955022,52.99,0.005,1035.1977033653282,105.98,52.99,370.93,505.2977033653282,0.8135285039798903,target
EURUSD,2024-04-29 13:45:00,2024-04-29 14:30:00,1,1.101262723825605,1.101462856492855,124736.26400246577,125256.2529434953,623.6813200123289,51.93,0.005,1039.2889410295227,103.86,51.93,363.51,519.9889410295227,0.8338857471061135,target
EURUSD,2024-04-29 14:45:00,2024-04-29 15:45:00,1,1.1014537674249,1.1016522402139528,125256.2529434953,125774.12134112354,626.2812647174766,52.59,0.005,1043.7683976282397,105.18,52.59,368.13,517.8683976282397,0.8269209893762648,target
EURUSD,2024-04-29 15:45:00,2024-05-13 07:15:00,1,1.1016014617319176,1.1017934760477455,125774.12134112354,126276.33547691182,628.8706067056177,54.58,0.005,1048.014135788277,109.16,54.58,382.06,502.21413578827696,0.7986758298998261,target
EURUSD,2024-04-29 16:00:00,2024-05-13 07:15:00,1,1.1016546051353626,1.1018423549473633,126276.33547691182,126768.08542336345,631.3816773845591,56.04,0.005,1052.1499464516326,112.08,56.04,392.28,491.7499464516326,0.7789604959351015,target
EURUSD,2024-05-13 07:15:00,2024-05-13 08:15:00,1,1.1017824743183298,1.1019616528200402,126768.08542336345,127234.84269094656,633.8404271168173,58.95,0.005,1056.2572675831207,117.9,58.95,412.65000000000003,466.75726758312067,0.7364955519639447,target
EURUSD,2024-05-13 07:30:00,2024-05-13 08:15:00,1,1.101825701121182,1.102014483294821,127234.84269094656,127733.44337810345,636.1742134547328,56.16,0.005,1060.2006871568824,112.32,56.16,393.12,498.6006871568824,0.7838149468568528,target
EURUSD,2024-05-13 08:30:00,2024-05-13 09:15:00,1,1.1019725416290154,1.1021595768886234,127733.44337810345,128228.76104053292,638.6672168905172,56.91,0.005,1064.4176624294655,113.82,56.91,398.37,495.3176624294655,0.7755690895801222,target
EURUSD,2024-05-13 09:30:00,2024-05-13 11:00:00,1,1.1021120381042784,1.1023051135524018,128228.76104053292,128743.8405704479,641.1438052026646,55.34,0.005,1068.4795299149746,110.68,55.34,387.38,515.0795299149746,0.8034462609308094,target
EURUSD,2024-05-13 10:15:00,2024-05-13 13:15:00,1,1.10223767790882,1.1024322075935034,128743.8405704479,129265.17178147603,643.7192028522395,55.15,0.005,1072.8312110281424,110.3,55.15,386.05,521.3312110281424,0.8098993977638006,target
EURUSD,2024-05-27 08:15:00,2024-05-27 09:45:00,-1,1.1022412686264396,1.1021201989578802,129265.17178147603,129452.62862264905,646.3258589073802,88.97,0.005,1077.1568411730148,177.94,88.97,622.79,187.45684117301482,0.29004881803606225,target
EURUSD,2024-05-27 11:15:00,2024-05-27 12:30:00,-1,1.1019626426168605,1.1017952040488526,129452.62862264905,129887.06787775618,647.2631431132453,64.42,0.005,1078.639255107138,128.84,64.42,450.94,434.439255107138,0.6712767236589439,target
EURUSD,2024-05-27 13:30:00,2024-05-27 14:15:00,-1,1.101726729784903,1.1015339496119618,129887.06787775618,130407.93576864757,649.4353393887809,56.14,0.005,1082.267890891388,112.28,56.14,392.98,520.867890891388,0.8021240940364368,target
EURUSD,2024-05-27 13:45:00,2024-05-27 14:45:00,-1,1.1016638098372777,1.1014674721002415,130407.93576864757,130941.16514314293,652.0396788432379,55.35,0.005,1086.729374495371,110.7,55.35,387.45,533.2293744953711,0.8177892721190424,target
EURUSD,2024-05-27 14:30:00,2024-05-27 15:45:00,-1,1.1015306879725058,1.101330805174667,130941.16514314293,131486.42533654423,654.7058257157147,54.59,0.005,1091.1601934012917,109.18,54.59,382.13,545.2601934012918,0.8328447046533819,target
EURUSD,2024-05-27 15:30:00,2024-05-27 16:15:00,-1,1.1013991605055247,1.101206895257459,131486.42533654423,132012.24498527066,657.4321266827211,56.99,0.005,1095.7196487264464,113.98,56.99,398.93,525.8196487264464,0.7998086757222462,target
EURUSD,2024-05-27 16:15:00,2024-06-10 07:30:00,-1,1.1012583531238036,1.1010653013781344,132012.24498527066,132542.4538320937,660.0612249263534,56.98,0.005,1100.00884682306,113.96,56.98,398.85999999999996,530.20884682306,0.8033402766937813,target
EURUSD,2024-06-10 07:45:00,2024-06-10 08:15:00,-1,1.1010470832958263,1.1008613470788873,132542.4538320937,133052.24137801342,662.7122691604686,59.46,0.005,1104.3875459197086,118.92,59.46,416.22,509.7875459197086,0.7693367360093065,target
EURUSD,2024-06-10 08:00:00,2024-06-10 08:30:00,-1,1.1009701233132985,1.100781364434546,133052.24137801342,133573.52227292603,665.2612068900671,58.73,0.005,1108.5808949126088,117.46,58.73,411.10999999999996,521.2808949126088,0.7837059934086672,target
EURUSD,2024-06-10 08:15:00,2024-06-10 08:45:00,-1,1.10092546980739,1.1007346785366237,133573.52227292603,134103.19854657707,667.8676113646302,58.34,0.005,1113.0762736510449,116.68,58.34,408.38,529.6762736510449,0.7931116764562834,target
EURUSD,2024-06-10 08:30:00,2024-06-10 09:15:00,-1,1.1008621328472719,1.1006760624380898,134103.19854657707,134620.05135371533,670.5159927328854,60.05,0.005,1117.3528071382686,120.1,60.05,420.34999999999997,516.8528071382686,0.7709483877675464,target
EURUSD,2024-06-10 08:45:00,2024-06-10 09:45:00,-1,1.1007998911110273,1.1005988875660702,134620.05135371533,135183.75213812097,673.1002567685766,55.81,0.005,1121.8007844056442,111.62,55.81,390.67,563.7007844056442,0.8374938941063423,target
EURUSD,2024-06-10 11:00:00,2024-06-10 12:15:00,-1,1.1004930653928289,1.1002974404502497,135183.75213812097,135734.36055749192,675.9187606906048,57.58,0.005,1126.408419370957,115.16,57.58,403.06,550.6084193709571,0.8146962355490635,target
EURUSD,2024-06-10 12:00:00,2024-06-10 12:45:00,-1,1.100370292710132,1.1001801975856655,135734.36055749192,136270.42654806722,678.6718027874596,59.5,0.005,1131.0659905753084,119.0,59.5,416.5,536.0659905753084,0.7899126355761245,target
EURUSD,2024-06-10 13:15:00,2024-06-10 14:30:00,-1,1.1001437146643884,1.0999631236608132,136270.42654806722,136777.18277854845,681.3521327403361,62.88,0.005,1135.556230481228,125.76,62.88,440.16,506.75623048122804,0.7437709333957366,target
EURUSD,2024-06-10 14:00:00,2024-06-10 14:45:00,-1,1.1000609258164133,1.0998911899457153,136777.18277854845,137245.45915028563,683.8859138927422,67.15,0.005,1139.7763717371902,134.3,67.15,470.05000000000007,468.27637173719006,0.6847489024296799,target
EURUSD,2024-06-10 14:15:00,2024-06-10 15:00:00,-1,1.0999926120082253,1.0998183534610546,137245.45915028563,137732.81799536682,686.2272957514282,65.63,0.005,1143.658845081175,131.26,65.63,459.40999999999997,487.3588450811751,0.7102334278219746,target
EURUSD,2024-06-10 14:45:00,2024-06-10 15:00:00,-1,1.0999587758463436,1.0997932565627468,137732.81799536682,138187.12870782675,688.6640899768341,69.34,0.005,1147.7107124599343,138.68,69.34,485.38,454.3107124599343,0.659734646149926,target
EURUSD,2024-06-10 15:00:00,2024-06-10 15:15:00,-1,1.0998842279717211,1.0997155139741321,138187.12870782675,138656.10174137168,690.9356435391337,68.25,0.005,1151.4730335449142,136.5,68.25,477.75,468.9730335449142,0.678801587015242,target
EURUSD,2024-06-10 15:15:00,2024-06-10 16:30:00,-1,1.0997889970630443,1.0996129948550062,138656.10174137168,139155.05623714213,693.2805087068584,65.65,0.005,1155.4544957704595,131.3,65.65,459.55000000000007,498.9544957704594,0.7197088499187866,target
EURUSD,2024-06-10 15:30:00,2024-06-24 07:00:00,-1,1.099728576420542,1.0995537097203985,139155.05623714213,139651.49732579401,695.7752811857107,66.31,0.005,1159.54108865188,132.62,66.31,464.17,496.44108865188,0.7135597198897572,target
EURUSD,2024-06-10 16:00:00,2024-06-24 07:15:00,-1,1.0996838192744716,1.0995140438844513,139651.49732579401,140129.73784899298,698.2574866289701,68.54,0.005,1163.6405231989784,137.08,68.54,479.78000000000003,478.2405231989783,0.6849774675035235,target
EURUSD,2024-06-10 16:45:00,2024-06-24 08:00:00,-1,1.0995892327217565,1.0994321370140392,140129.73784899298,140554.13024445545,700.6486892449649,74.33,0.005,1167.6923954624654,148.66,74.33,520.31,424.3923954624654,0.6057422844004284,target
EURUSD,2024-06-24 07:15:00,2024-06-24 08:15:00,-1,1.0995449740826189,1.099388030501781,140554.13024445545,140979.10018824908,702.7706512222773,74.63,0.005,1171.269943793649,149.26,74.63,522.41,424.969943793649,0.6047139204836156,target
EURUSD,2024-06-24 08:30:00,2024-06-24 09:45:00,-1,1.0993803891969942,1.0992204217121444,140979.10018824908,141419.50139698607,704.8955009412455,73.44,0.005,1174.801208737005,146.88,73.44,514.0799999999999,440.40120873700516,0.6247882697959601,target
EURUSD,2024-07-08 08:45:00,2024-07-08 09:00:00,1,1.09915692312557,1.0992604412883555,141419.50139698607,141454.6830248414,707.0975069849304,100.0,0.005,1035.1816278553194,200.0,100.0,700.0,35.18162785531945,0.05664324486424281,target
EURUSD,2024-07-08 10:30:00,2024-07-08 11:15:00,1,1.099327852437399,1.099454396514755,141454.6830248414,141701.94110541165,707.273415124207,93.15,0.005,1178.7580805702614,186.3,93.15,652.0500000000001,247.2580805702613,0.34960252467732295,target
EURUSD,2024-07-08 11:00:00,2024-07-08 11:30:00,1,1.099359808737692,1.0995000710432676,141701.94110541165,142040.86919374816,708.5097055270583,84.18,0.005,1180.7280883365247,168.36,84.18,589.26,338.92808833652475,0.4784167945249578,target
EURUSD,2024-07-08 11:15:00,2024-07-08 12:00:00,1,1.099427467324688,1.0995739616092566,142040.86919374816,142416.54301306236,710.2043459687409,80.8,0.005,1183.6738193141905,161.6,80.8,565.6,375.6738193141905,0.5289658535770331,target
EURUSD,2024-07-08 11:30:00,2024-07-08 12:15:00,1,1.099471306581955,1.0996185209528169,142416.54301306236,142797.13805657972,712.0827150653118,80.61,0.005,1186.6950435173555,161.22,80.61,564.27,380.59504351735563,0.5345308181696875,target
EURUSD,2024-07-08 13:15:00,2024-07-08 14:00:00,1,1.0997364542999875,1.0998919830435456,142797.13805657972,143221.98847354332,713.9856902828986,76.51,0.005,1189.9504169635998,153.02,76.51,535.57,424.8504169635996,0.5950533889304062,target
EURUSD,2024-07-08 14:00:00,2024-07-08 14:15:00,1,1.0998591695659348,1.100036484419428,143221.98847354332,143742.3947524057,716.1099423677166,67.31,0.005,1193.5062788623861,134.62,67.31,471.17,520.4062788623861,0.726719091022652,target
